item,ident,depicts,typeLabel,depictsLabel,coords,itemLabel
http://www.wikidata.org/entity/Q21665440,003364931,http://www.wikidata.org/entity/Q3010,,boy,,"A girl, four boys and a baby"
http://www.wikidata.org/entity/Q21665440,003364931,http://www.wikidata.org/entity/Q3031,,girl,,"A girl, four boys and a baby"
http://www.wikidata.org/entity/Q21665441,003363231,http://www.wikidata.org/entity/Q3010,,boy,,A girl and a boy riding ponies (Williams)
http://www.wikidata.org/entity/Q21665441,003363231,http://www.wikidata.org/entity/Q3031,,girl,,A girl and a boy riding ponies (Williams)
http://www.wikidata.org/entity/Q21665444,003362578,http://www.wikidata.org/entity/Q47369,family of musical instruments,harp,,John Williams (Eos Mon 1808-90) & J Ceiriog Hughes (1832-87)
http://www.wikidata.org/entity/Q21665445,003365412,http://www.wikidata.org/entity/Q3400203,human,John Roberts,,"Revd John Roberts (Ieuan Gwyllt, 1822-77)"
http://www.wikidata.org/entity/Q21665448,003363848,http://www.wikidata.org/entity/Q8441,,man,,"A group in the square, St David's"
http://www.wikidata.org/entity/Q21665448,003363848,http://www.wikidata.org/entity/Q11442,mode of transport,bicycle,,"A group in the square, St David's"
http://www.wikidata.org/entity/Q21665448,003363848,http://www.wikidata.org/entity/Q11442,individual means of transport,bicycle,,"A group in the square, St David's"
http://www.wikidata.org/entity/Q21665448,003363848,http://www.wikidata.org/entity/Q234668,,cart,,"A group in the square, St David's"
http://www.wikidata.org/entity/Q21665448,003363848,http://www.wikidata.org/entity/Q648732,city,St Davids,Point(-5.268611111 51.882222222),"A group in the square, St David's"
http://www.wikidata.org/entity/Q21665448,003363848,http://www.wikidata.org/entity/Q3537778,organisms known by a particular common name,donkey,,"A group in the square, St David's"
http://www.wikidata.org/entity/Q21665448,003363848,http://www.wikidata.org/entity/Q4989906,,monument,,"A group in the square, St David's"
http://www.wikidata.org/entity/Q21665457,003365027,http://www.wikidata.org/entity/Q7569,population group,child,,A group of children and young persons (a choir?)
http://www.wikidata.org/entity/Q21665457,003365027,http://www.wikidata.org/entity/Q7569,class of human,child,,A group of children and young persons (a choir?)
http://www.wikidata.org/entity/Q21665462,003364011,http://www.wikidata.org/entity/Q1335466,lake,Llyn Tegid,Point(-3.633333333 52.883333333),A group of children on the shores of Llyn Tegid
http://www.wikidata.org/entity/Q21665463,003363968,http://www.wikidata.org/entity/Q5116688,village,Churchstoke,Point(-3.077 52.54),"A group of musicians outside the Sun Inn, Churchstoke"
http://www.wikidata.org/entity/Q21665463,003363968,http://www.wikidata.org/entity/Q5116688,community,Churchstoke,Point(-3.077 52.54),"A group of musicians outside the Sun Inn, Churchstoke"
http://www.wikidata.org/entity/Q21665464,003363969,http://www.wikidata.org/entity/Q234668,,cart,,"A group of musicians outside the Sun Inn, Churchstoke"
http://www.wikidata.org/entity/Q21665464,003363969,http://www.wikidata.org/entity/Q256020,,inn,,"A group of musicians outside the Sun Inn, Churchstoke"
http://www.wikidata.org/entity/Q21665464,003363969,http://www.wikidata.org/entity/Q639669,occupation,musician,,"A group of musicians outside the Sun Inn, Churchstoke"
http://www.wikidata.org/entity/Q21665464,003363969,http://www.wikidata.org/entity/Q639669,musical profession,musician,,"A group of musicians outside the Sun Inn, Churchstoke"
http://www.wikidata.org/entity/Q21665464,003363969,http://www.wikidata.org/entity/Q639669,circus profession,musician,,"A group of musicians outside the Sun Inn, Churchstoke"
http://www.wikidata.org/entity/Q21665226,003362398,http://www.wikidata.org/entity/Q215144,historical profession,bard,,Llanrwst Poets (1876)
http://www.wikidata.org/entity/Q21665226,003362398,http://www.wikidata.org/entity/Q2233618,town,Llanrwst,Point(-3.79378 53.1371),Llanrwst Poets (1876)
http://www.wikidata.org/entity/Q21665226,003362398,http://www.wikidata.org/entity/Q7351121,human,Robert Williams,,Llanrwst Poets (1876)
http://www.wikidata.org/entity/Q21665226,003362398,http://www.wikidata.org/entity/Q13132359,human,William John Roberts,,Llanrwst Poets (1876)
http://www.wikidata.org/entity/Q21665226,003362398,http://www.wikidata.org/entity/Q20567274,human,Owen Gethin Jones,,Llanrwst Poets (1876)
http://www.wikidata.org/entity/Q21665227,003363713,http://www.wikidata.org/entity/Q467,,woman,,My mother (sitting) Shan y Lliwdy and Bontfaen maid
http://www.wikidata.org/entity/Q21665230,003364280,http://www.wikidata.org/entity/Q467,,woman,,"Pegi Llwyd, Llangollen"
http://www.wikidata.org/entity/Q21665230,003364280,http://www.wikidata.org/entity/Q1002793,town,Llangollen,Point(-3.17 52.97),"Pegi Llwyd, Llangollen"
http://www.wikidata.org/entity/Q21665230,003364280,http://www.wikidata.org/entity/Q1002793,community,Llangollen,Point(-3.17 52.97),"Pegi Llwyd, Llangollen"
http://www.wikidata.org/entity/Q21665230,003364280,http://www.wikidata.org/entity/Q2191986,population group,elderly people,,"Pegi Llwyd, Llangollen"
http://www.wikidata.org/entity/Q21665230,003364280,http://www.wikidata.org/entity/Q2191986,cohort,elderly people,,"Pegi Llwyd, Llangollen"
http://www.wikidata.org/entity/Q21665230,003364280,http://www.wikidata.org/entity/Q2191986,demographic profile,elderly people,,"Pegi Llwyd, Llangollen"
http://www.wikidata.org/entity/Q21665231,003361373,http://www.wikidata.org/entity/Q385378,economic activity,construction,,"Pont Gethin, Dolwyddelan"
http://www.wikidata.org/entity/Q21665231,003361373,http://www.wikidata.org/entity/Q1210334,bridge by mode of traffic or usage,railway bridge,,"Pont Gethin, Dolwyddelan"
http://www.wikidata.org/entity/Q21665231,003361373,http://www.wikidata.org/entity/Q5289699,village,Dolwyddelan,Point(-3.89523 53.0424),"Pont Gethin, Dolwyddelan"
http://www.wikidata.org/entity/Q21665231,003361373,http://www.wikidata.org/entity/Q5289699,community,Dolwyddelan,Point(-3.89523 53.0424),"Pont Gethin, Dolwyddelan"
http://www.wikidata.org/entity/Q21665231,003361373,http://www.wikidata.org/entity/Q17744415,railway viaduct,Pont Gethin,Point(-3.82264 53.0681),"Pont Gethin, Dolwyddelan"
http://www.wikidata.org/entity/Q21665228,003361204,http://www.wikidata.org/entity/Q8441,,man,,"Lord Penmachno, father of all the quarrymen"
http://www.wikidata.org/entity/Q21665229,003364544,http://www.wikidata.org/entity/Q20567274,human,Owen Gethin Jones,,"Owen Gethin Jones (Gethin, 1816-83)"
http://www.wikidata.org/entity/Q21665234,003363387,http://www.wikidata.org/entity/Q467,,woman,,"Sian y Pabwyr, Llangernyw"
http://www.wikidata.org/entity/Q21665234,003363387,http://www.wikidata.org/entity/Q781725,village,Llangernyw,Point(-3.685 53.193),"Sian y Pabwyr, Llangernyw"
http://www.wikidata.org/entity/Q21665234,003363387,http://www.wikidata.org/entity/Q781725,human settlement,Llangernyw,Point(-3.685 53.193),"Sian y Pabwyr, Llangernyw"
http://www.wikidata.org/entity/Q21665234,003363387,http://www.wikidata.org/entity/Q781725,community,Llangernyw,Point(-3.685 53.193),"Sian y Pabwyr, Llangernyw"
http://www.wikidata.org/entity/Q21665235,003363456,http://www.wikidata.org/entity/Q587524,position,bell-ringer,,"Sion Catrin ringing the bell, Llanrwst"
http://www.wikidata.org/entity/Q21665235,003363456,http://www.wikidata.org/entity/Q587524,occupation,bell-ringer,,"Sion Catrin ringing the bell, Llanrwst"
http://www.wikidata.org/entity/Q21665235,003363456,http://www.wikidata.org/entity/Q2191986,population group,elderly people,,"Sion Catrin ringing the bell, Llanrwst"
http://www.wikidata.org/entity/Q21665235,003363456,http://www.wikidata.org/entity/Q2191986,cohort,elderly people,,"Sion Catrin ringing the bell, Llanrwst"
http://www.wikidata.org/entity/Q21665235,003363456,http://www.wikidata.org/entity/Q2191986,demographic profile,elderly people,,"Sion Catrin ringing the bell, Llanrwst"
http://www.wikidata.org/entity/Q21665235,003363456,http://www.wikidata.org/entity/Q2233618,town,Llanrwst,Point(-3.79378 53.1371),"Sion Catrin ringing the bell, Llanrwst"
http://www.wikidata.org/entity/Q21665235,003363456,http://www.wikidata.org/entity/Q53783562,human,Sion Catrin,,"Sion Catrin ringing the bell, Llanrwst"
http://www.wikidata.org/entity/Q21665232,003361346,http://www.wikidata.org/entity/Q35054,,post office,,"Post office and Pendre, Harlech"
http://www.wikidata.org/entity/Q21665232,003361346,http://www.wikidata.org/entity/Q1024935,town,Harlech,Point(-4.105488888 52.860438888),"Post office and Pendre, Harlech"
http://www.wikidata.org/entity/Q21665232,003361346,http://www.wikidata.org/entity/Q1024935,community,Harlech,Point(-4.105488888 52.860438888),"Post office and Pendre, Harlech"
http://www.wikidata.org/entity/Q21665233,003362482,http://www.wikidata.org/entity/Q7422270,human,Sarah Edith Wynne,,"Sarah Edith Wynne (Eos Cymru, 1842-97)"
http://www.wikidata.org/entity/Q21665239,003363778,http://www.wikidata.org/entity/Q1974260,town,Nefyn,Point(-4.524988888 52.935030555),"Stryd y Plas, Nefyn"
http://www.wikidata.org/entity/Q21665239,003363778,http://www.wikidata.org/entity/Q1974260,community,Nefyn,Point(-4.524988888 52.935030555),"Stryd y Plas, Nefyn"
http://www.wikidata.org/entity/Q21665236,003363452,http://www.wikidata.org/entity/Q2191986,population group,elderly people,,"Sion Catrin, Llanrwst"
http://www.wikidata.org/entity/Q21665236,003363452,http://www.wikidata.org/entity/Q2191986,cohort,elderly people,,"Sion Catrin, Llanrwst"
http://www.wikidata.org/entity/Q21665236,003363452,http://www.wikidata.org/entity/Q2191986,demographic profile,elderly people,,"Sion Catrin, Llanrwst"
http://www.wikidata.org/entity/Q21665236,003363452,http://www.wikidata.org/entity/Q2233618,town,Llanrwst,Point(-3.79378 53.1371),"Sion Catrin, Llanrwst"
http://www.wikidata.org/entity/Q21665237,003363374,http://www.wikidata.org/entity/Q467,,woman,,Sioned and Cadi in their working clothes
http://www.wikidata.org/entity/Q21665242,003363881,http://www.wikidata.org/entity/Q1991483,island,Bardsey Island,Point(-4.791464 52.756955),"Porth Solfach, Bardsey"
http://www.wikidata.org/entity/Q21665243,003361767,http://www.wikidata.org/entity/Q35054,,post office,,"Post Office, Llansawel"
http://www.wikidata.org/entity/Q21665243,003361767,http://www.wikidata.org/entity/Q3406111,village,Llansawel,Point(-4.012 52.008),"Post Office, Llansawel"
http://www.wikidata.org/entity/Q21665243,003361767,http://www.wikidata.org/entity/Q3406111,community,Llansawel,Point(-4.012 52.008),"Post Office, Llansawel"
http://www.wikidata.org/entity/Q21665240,003364576,http://www.wikidata.org/entity/Q2191986,population group,elderly people,,"Old people, Llanuwchllyn"
http://www.wikidata.org/entity/Q21665240,003364576,http://www.wikidata.org/entity/Q2191986,cohort,elderly people,,"Old people, Llanuwchllyn"
http://www.wikidata.org/entity/Q21665240,003364576,http://www.wikidata.org/entity/Q2191986,demographic profile,elderly people,,"Old people, Llanuwchllyn"
http://www.wikidata.org/entity/Q21665240,003364576,http://www.wikidata.org/entity/Q3402425,village,Llanuwchllyn,Point(-3.666666666 52.855),"Old people, Llanuwchllyn"
http://www.wikidata.org/entity/Q21665240,003364576,http://www.wikidata.org/entity/Q3402425,community,Llanuwchllyn,Point(-3.666666666 52.855),"Old people, Llanuwchllyn"
http://www.wikidata.org/entity/Q21665240,003364576,http://www.wikidata.org/entity/Q16334295,,group of humans,,"Old people, Llanuwchllyn"
http://www.wikidata.org/entity/Q21665241,003363419,http://www.wikidata.org/entity/Q2191986,population group,elderly people,,"Old women, Llangeitho"
http://www.wikidata.org/entity/Q21665241,003363419,http://www.wikidata.org/entity/Q2191986,cohort,elderly people,,"Old women, Llangeitho"
http://www.wikidata.org/entity/Q21665241,003363419,http://www.wikidata.org/entity/Q2191986,demographic profile,elderly people,,"Old women, Llangeitho"
http://www.wikidata.org/entity/Q21665241,003363419,http://www.wikidata.org/entity/Q3397661,village,Llangeitho,Point(-4.02 52.22),"Old women, Llangeitho"
http://www.wikidata.org/entity/Q21665241,003363419,http://www.wikidata.org/entity/Q3397661,community,Llangeitho,Point(-4.02 52.22),"Old women, Llangeitho"
http://www.wikidata.org/entity/Q21665246,003366276,http://www.wikidata.org/entity/Q8441,,man,,A group of walkers (?)
http://www.wikidata.org/entity/Q21665246,003366276,http://www.wikidata.org/entity/Q3403561,human,John Thomas,,A group of walkers (?)
http://www.wikidata.org/entity/Q21665246,003366276,http://www.wikidata.org/entity/Q16334295,,group of humans,,A group of walkers (?)
http://www.wikidata.org/entity/Q21665731,003363967,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The church, Westbury (Salop)"
http://www.wikidata.org/entity/Q21665731,003361568,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The church, Westbury (Salop)"
http://www.wikidata.org/entity/Q21665729,003361565,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The church, Westbury (Salop)"
http://www.wikidata.org/entity/Q21665729,003361564,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The church, Westbury (Salop)"
http://www.wikidata.org/entity/Q21665734,003361274,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The church, Y Borth"
http://www.wikidata.org/entity/Q21665735,003363198,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The church, Y Gyffylliog"
http://www.wikidata.org/entity/Q21665735,003361488,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The church, Y Gyffylliog"
http://www.wikidata.org/entity/Q21665738,003361658,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The church, Ysbyty Ifan"
http://www.wikidata.org/entity/Q21665739,003363965,http://www.wikidata.org/entity/Q16970,type of building,church building,,The church. Ryton (Salop)
http://www.wikidata.org/entity/Q21665742,003362624,http://www.wikidata.org/entity/Q8441,,man,,"The cobbler, Betws-yn-Rhos"
http://www.wikidata.org/entity/Q21665746,003363366,http://www.wikidata.org/entity/Q27686,,hotel,,"The Crown Hotel and post office, Llanfechell"
http://www.wikidata.org/entity/Q21665746,003363366,http://www.wikidata.org/entity/Q35054,,post office,,"The Crown Hotel and post office, Llanfechell"
http://www.wikidata.org/entity/Q21665747,003361916,http://www.wikidata.org/entity/Q12323,,dam,,"The dam, Llanwddyn"
http://www.wikidata.org/entity/Q21665748,003361921,http://www.wikidata.org/entity/Q12323,,dam,,"The dam, Llanwddyn"
http://www.wikidata.org/entity/Q21665749,003361925,http://www.wikidata.org/entity/Q12323,,dam,,"The dam, Llanwddyn"
http://www.wikidata.org/entity/Q21665755,003363156,http://www.wikidata.org/entity/Q3914,geographical feature,school,,"The endowed schools, Dolgellau (1876)"
http://www.wikidata.org/entity/Q21665755,003363156,http://www.wikidata.org/entity/Q3914,ambiguous Wikidata item,school,,"The endowed schools, Dolgellau (1876)"
http://www.wikidata.org/entity/Q21665753,003362786,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The east window, Aberdyfi church"
http://www.wikidata.org/entity/Q21665760,003363550,http://www.wikidata.org/entity/Q3914,geographical feature,school,,"The first secondary school, Llanfair Caereinion"
http://www.wikidata.org/entity/Q21665760,003363550,http://www.wikidata.org/entity/Q3914,ambiguous Wikidata item,school,,"The first secondary school, Llanfair Caereinion"
http://www.wikidata.org/entity/Q21665776,003363763,http://www.wikidata.org/entity/Q79007,,street,,"The high street, Brynsiencyn"
http://www.wikidata.org/entity/Q21665786,003363888,http://www.wikidata.org/entity/Q7743,,home,,"The home of Robert Davies (Bardd Nantglyn, 1769-1835)"
http://www.wikidata.org/entity/Q21665787,003362381,http://www.wikidata.org/entity/Q7743,,home,,"The house of Revd O Jones, Y Gelli, Llanfair Caereinion"
http://www.wikidata.org/entity/Q21665785,003362748,http://www.wikidata.org/entity/Q7743,,home,,"The home of Richard Robert Jones (Dic Aberdaron, 1780-1843)"
http://www.wikidata.org/entity/Q21665790,003361714,http://www.wikidata.org/entity/Q16970,type of building,church building,,"The interior of the church, Bodedern"
